43-56	0x4B58	0xCBD8	U+C26D	# 쉭
43-57	0x4B59	0xCBD9	U+C273	# 쉳
43-58	0x4B5A	0xCBDA	U+C281	# 슁
43-59	0x4B5B	0xCBDB	U+C2C1	# 싁
43-60	0x4B5C	0xCBDC	U+C2C4	# 싄
43-61	0x4B5D	0xCBDD	U+C2C8	# 싈
43-62	0x4B5E	0xCBDE	U+C2D3	# 싓
43-63	0x4B5F	0xCBDF	U+C1A9	# 솩
43-64	0x4B60	0xCBE0	U+C1AC	# 솬
43-65	0x4B61	0xCBE1	U+C1BD	# 솽
43-66	0x4B62	0xCBE2	U+C238	# 숸
43-67	0x4B63	0xCBE3	U+C23B	# 숻
43-68	0x4B64	0xCBE4	U+C1C5	# 쇅
43-69	0x4B65	0xCBE5	U+C1CB	# 쇋
43-70	0x4B66	0xCBE6	U+C1D7	# 쇗
43-71	0x4B67	0xCBE7	U+C1D9	# 쇙
43-72	0x4B68	0xCBE8	U+C254	# 쉔
43-73	0x4B69	0xCBE9	U+C257	# 쉗
43-74	0x4B6A	0xCBEA	U+C260	# 쉠
43-75	0x4B6B	0xCBEB	U+C261	# 쉡
43-76	0x4B6C	0xCBEC	U+C263	# 쉣
43-77	0x4B6D	0xCBED	U+C265	# 쉥
43-78	0x4B6E	0xCBEE	U+C264	# 쉤
43-79	0x4B6F	0xCBEF	U+C793	# 잓
43-80	0x4B70	0xCBF0	U+C799	# 잙
43-81	0x4B71	0xCBF1	U+C7A9	# 잩
43-82	0x4B72	0xCBF2	U+C7CF	# 쟏
43-83	0x4B73	0xCBF3	U+C7D8	# 쟘
43-84	0x4B74	0xCBF4	U+C7D9	# 쟙
43-85	0x4B75	0xCBF5	U+C7DB	# 쟛
43-86	0x4B76	0xCBF6	U+C807	# 젇
43-87	0x4B77	0xCBF7	U+C809	# 젉
43-88	0x4B78	0xCBF8	U+C819	# 젙
43-89	0x4B79	0xCBF9	U+C81B	# 젛
43-90	0x4B7A	0xCBFA	U+C802	# 젂
43-91	0x4B7B	0xCBFB	U+C839	# 젹
43-92	0x4B7C	0xCBFC	U+C83F	# 젿
43-93	0x4B7D	0xCBFD	U+C840	# 졀
43-94	0x4B7E	0xCBFE	U+C841	# 졁
44-01	0x4C21	0xCCA1	U+C842	# 졂
44-02	0x4C22	0xCCA2	U+C843	# 졃
44-03	0x4C23	0xCCA3	U+C848	# 졈
44-04	0x4C24	0xCCA4	U+C849	# 졉
44-05	0x4C25	0xCCA5	U+C84D	# 졍
44-06	0x4C26	0xCCA6	U+C84E	# 졎
44-07	0x4C27	0xCCA7	U+C851	# 졑
44-08	0x4C28	0xCCA8	U+C853	# 졓
44-09	0x4C29	0xCCA9	U+C877	# 졷
44-10	0x4C2A	0xCCAA	U+C8E1	# 죡
44-11	0x4C2B	0xCCAB	U+C8E8	# 죨
44-12	0x4C2C	0xCCAC	U+C8F0	# 죰
44-13	0x4C2D	0xCCAD	U+C8F5	# 죵
44-14	0x4C2E	0xCCAE	U+C8FB	# 죻
44-15	0x4C2F	0xCCAF	U+C903	# 줃
44-16	0x4C30	0xCCB0	U+C905	# 줅
44-17	0x4C31	0xCCB1	U+C908	# 줈
44-18	0x4C32	0xCCB2	U+C917	# 줗
44-19	0x4C33	0xCCB3	U+C96D	# 쥭
44-20	0x4C34	0xCCB4	U+C970	# 쥰
44-21	0x4C35	0xCCB5	U+C981	# 즁
44-22	0x4C36	0xCCB6	U+C98C	# 즌
44-23	0x4C37	0xCCB7	U+C98F	# 즏
44-24	0x4C38	0xCCB8	U+C991	# 즑
44-25	0x4C39	0xCCB9	U+C992	# 즒
44-26	0x4C3A	0xCCBA	U+C994	# 즔
44-27	0x4C3B	0xCCBB	U+C99B	# 즛
44-28	0x4C3C	0xCCBC	U+C99E	# 즞
44-29	0x4C3D	0xCCBD	U+C9C7	# 짇
44-30	0x4C3E	0xCCBE	U+C9D2	# 짒
44-31	0x4C3F	0xCCBF	U+C9D7	# 짗
44-32	0x4C40	0xCCC0	U+C9DB	# 짛
44-33	0x4C41	0xCCC1	U+C7AD	# 잭
44-34	0x4C42	0xCCC2	U+C7B2	# 잲
44-35	0x4C43	0xCCC3	U+C7B3	# 잳
44-36	0x4C44	0xCCC4	U+C7C2	# 쟂
44-37	0x4C45	0xCCC5	U+C7E8	# 쟨
44-38	0x4C46	0xCCC6	U+C7EC	# 쟬
44-39	0x4C47	0xCCC7	U+C7F4	# 쟴
44-40	0x4C48	0xCCC8	U+C7F5	# 쟵
44-41	0x4C49	0xCCC9	U+C823	# 젣
44-42	0x4C4A	0xCCCA	U+C82D	# 젭
44-43	0x4C4B	0xCCCB	U+C82F	# 젯
44-44	0x4C4C	0xCCCC	U+C832	# 젲
44-45	0x4C4D	0xCCCD	U+C854	# 졔
44-46	0x4C4E	0xCCCE	U+C858	# 졘
44-47	0x4C4F	0xCCCF	U+C867	# 졧
44-48	0x4C50	0xCCD0	U+C869	# 졩
44-49	0x4C51	0xCCD1	U+C8CB	# 죋
44-50	0x4C52	0xCCD2	U+C8D7	# 죗
44-51	0x4C53	0xCCD3	U+C8D9	# 죙
44-52	0x4C54	0xCCD4	U+C951	# 쥑
44-53	0x4C55	0xCCD5	U+C965	# 쥥
44-54	0x4C56	0xCCD6	U+C9A4	# 즤
44-55	0x4C57	0xCCD7	U+C9A5	# 즥
44-56	0x4C58	0xCCD8	U+C9AC	# 즬
44-57	0x4C59	0xCCD9	U+C9B7	# 즷
44-58	0x4C5A	0xCCDA	U+C9B9	# 즹
44-59	0x4C5B	0xCCDB	U+C892	# 좒
44-60	0x4C5C	0xCCDC	U+C893	# 좓
44-61	0x4C5D	0xCCDD	U+C895	# 좕
44-62	0x4C5E	0xCCDE	U+C89C	# 좜
44-63	0x4C5F	0xCCDF	U+C89D	# 좝
44-64	0x4C60	0xCCE0	U+C89F	# 좟
44-65	0x4C61	0xCCE1	U+C8A1	# 좡
44-66	0x4C62	0xCCE2	U+C91F	# 줟
44-67	0x4C63	0xCCE3	U+C920	# 줠
44-68	0x4C64	0xCCE4	U+C92B	# 줫
44-69	0x4C65	0xCCE5	U+C8A9	# 좩
44-70	0x4C66	0xCCE6	U+C8AF	# 좯
44-71	0x4C67	0xCCE7	U+C8BB	# 좻
44-72	0x4C68	0xCCE8	U+C938	# 줸
44-73	0x4C69	0xCCE9	U+C93B	# 줻
44-74	0x4C6A	0xCCEA	U+C93C	# 줼
44-75	0x4C6B	0xCCEB	U+C944	# 쥄
44-76	0x4C6C	0xCCEC	U+C945	# 쥅
44-77	0x4C6D	0xCCED	U+C947	# 쥇
44-78	0x4C6E	0xCCEE	U+C949	# 쥉
44-79	0x4C6F	0xCCEF	U+CC2F	# 찯
44-80	0x4C70	0xCCF0	U+CC31	# 찱
44-81	0x4C71	0xCCF1	U+CC61	# 챡
44-82	0x4C72	0xCCF2	U+CC71	# 챱
44-83	0x4C73	0xCCF3	U+CC75	# 챵
44-84	0x4C74	0xCCF4	U+CC9F	# 첟
44-85	0x4C75	0xCCF5	U+CCAC	# 첬
44-86	0x4C76	0xCCF6	U+CCD1	# 쳑
44-87	0x4C77	0xCCF7	U+CCD4	# 쳔
44-88	0x4C78	0xCCF8	U+CCD7	# 쳗
44-89	0x4C79	0xCCF9	U+CCD8	# 쳘
44-90	0x4C7A	0xCCFA	U+CCE0	# 쳠
44-91	0x4C7B	0xCCFB	U+CCE1	# 쳡
44-92	0x4C7C	0xCCFC	U+CCE3	# 쳣
44-93	0x4C7D	0xCCFD	U+CCE5	# 쳥
44-94	0x4C7E	0xCCFE	U+CD0F	# 촏
45-01	0x4D21	0xCDA1	U+CD79	# 쵹
45-02	0x4D22	0xCDA2	U+CD7C	# 쵼
45-03	0x4D23	0xCDA3	U+CD80	# 춀
45-04	0x4D24	0xCDA4	U+CD88	# 춈
45-05	0x4D25	0xCDA5	U+CD8B	# 춋
45-06	0x4D26	0xCDA6	U+CD8D	# 춍
45-07	0x4D27	0xCDA7	U+CD9B	# 춛
45-08	0x4D28	0xCDA8	U+CE05	# 츅
45-09	0x4D29	0xCDA9	U+CE08	# 츈
45-10	0x4D2A	0xCDAA	U+CE0C	# 츌
45-11	0x4D2B	0xCDAB	U+CE19	# 츙
45-12	0x4D2C	0xCDAC	U+CE24	# 츤
45-13	0x4D2D	0xCDAD	U+CE27	# 츧
45-14	0x4D2E	0xCDAE	U+CE28	# 츨
45-15	0x4D2F	0xCDAF	U+CE29	# 츩
45-16	0x4D30	0xCDB0	U+CE2C	# 츬
45-17	0x4D31	0xCDB1	U+CE31	# 츱
45-18	0x4D32	0xCDB2	U+CE33	# 츳
45-19	0x4D33	0xCDB3	U+CE5F	# 칟
45-20	0x4D34	0xCDB4	U+CE6E	# 칮
45-21	0x4D35	0xCDB5	U+CC4B	# 챋
45-22	0x4D36	0xCDB6	U+CCB5	# 첵
45-23	0x4D37	0xCDB7	U+CCBB	# 첻
45-24	0x4D38	0xCDB8	U+CCC4	# 쳄
45-25	0x4D39	0xCDB9	U+CCC5	# 쳅
45-26	0x4D3A	0xCDBA	U+CCC8	# 쳈
45-27	0x4D3B	0xCDBB	U+CCEC	# 쳬
45-28	0x4D3C	0xCDBC	U+CCF0	# 쳰
45-29	0x4D3D	0xCDBD	U+CCFF	# 쳿
45-30	0x4D3E	0xCDBE	U+CD01	# 촁
45-31	0x4D3F	0xCDBF	U+CD60	# 쵠
45-32	0x4D40	0xCDC0	U+CD63	# 쵣
45-33	0x4D41	0xCDC1	U+CD64	# 쵤
45-34	0x4D42	0xCDC2	U+CD71	# 쵱
45-35	0x4D43	0xCDC3	U+CD70	# 쵰
45-36	0x4D44	0xCDC4	U+CDEC	# 췬
45-37	0x4D45	0xCDC5	U+CDEF	# 췯
45-38	0x4D46	0xCDC6	U+CDF0	# 췰
45-39	0x4D47	0xCDC7	U+CDF8	# 췸
45-40	0x4D48	0xCDC8	U+CDF9	# 췹
45-41	0x4D49	0xCDC9	U+CDFB	# 췻
45-42	0x4D4A	0xCDCA	U+CDFD	# 췽
45-43	0x4D4B	0xCDCB	U+CE3C	# 츼
45-44	0x4D4C	0xCDCC	U+CE3D	# 츽
45-45	0x4D4D	0xCDCD	U+CE40	# 칀
45-46	0x4D4E	0xCDCE	U+CE44	# 칄
45-47	0x4D4F	0xCDCF	U+CE4F	# 칏
45-48	0x4D50	0xCDD0	U+CE51	# 칑
45-49	0x4D51	0xCDD1	U+CD24	# 촤
45-50	0x4D52	0xCDD2	U+CD28	# 촨
45-51	0x4D53	0xCDD3	U+CD39	# 촹
45-52	0x4D54	0xCDD4	U+CDB7	# 춷
45-53	0x4D55	0xCDD5	U+CD40	# 쵀
45-54	0x4D56	0xCDD6	U+CDE1	# 췡
45-55	0x4D57	0xCDD7	U+CDE0	# 췠
45-56	0x4D58	0xCDD8	U+CE7B	# 칻
45-57	0x4D59	0xCDD9	U+CE87	# 캇
45-58	0x4D5A	0xCDDA	U+CE8D	# 캍
45-59	0x4D5B	0xCDDB	U+CEB0	# 캰
45-60	0x4D5C	0xCDDC	U+CF1D	# 켝
45-61	0x4D5D	0xCDDD	U+CF23	# 켣
45-62	0x4D5E	0xCDDE	U+CF2F	# 켯
45-63	0x4D5F	0xCDDF	U+CF31	# 켱
45-64	0x4D60	0xCDE0	U+CF5B	# 콛
45-65	0x4D61	0xCDE1	U+CF6A	# 콪
45-66	0x4D62	0xCDE2	U+CFD4	# 쿔
45-67	0x4D63	0xCDE3	U+CFE4	# 쿤
45-68	0x4D64	0xCDE4	U+CFF1	# 쿱
45-69	0x4D65	0xCDE5	U+D054	# 큔
45-70	0x4D66	0xCDE6	U+D058	# 큘
45-71	0x4D67	0xCDE7	U+D065	# 큥
45-72	0x4D68	0xCDE8	U+D06D	# 큭
45-73	0x4D69	0xCDE9	U+D0AB	# 킫
45-74	0x4D6A	0xCDEA	U+CE97	# 캗
45-75	0x4D6B	0xCDEB	U+CEA3	# 캣
45-76	0x4D6C	0xCDEC	U+CF01	# 켁
45-77	0x4D6D	0xCDED	U+CF07	# 켇
45-78	0x4D6E	0xCDEE	U+CF10	# 켐
45-79	0x4D6F	0xCDEF	U+CF11	# 켑
45-80	0x4D70	0xCDF0	U+CF19	# 켙
45-81	0x4D71	0xCDF1	U+CF4D	# 콍
45-82	0x4D72	0xCDF2	U+CFAC	# 쾬
45-83	0x4D73	0xCDF3	U+CFB0	# 쾰
45-84	0x4D74	0xCDF4	U+CFB8	# 쾸
45-85	0x4D75	0xCDF5	U+CFB9	# 쾹
45-86	0x4D76	0xCDF6	U+CFBD	# 쾽
45-87	0x4D77	0xCDF7	U+D03B	# 퀻
45-88	0x4D78	0xCDF8	U+D03C	# 퀼
45-89	0x4D79	0xCDF9	U+D044	# 큄
45-90	0x4D7A	0xCDFA	U+D047	# 큇
45-91	0x4D7B	0xCDFB	U+D049	# 큉
45-92	0x4D7C	0xCDFC	U+D08C	# 킌
45-93	0x4D7D	0xCDFD	U+D090	# 킐
45-94	0x4D7E	0xCDFE	U+D09D	# 킝
46-01	0x4E21	0xCEA1	U+CF74	# 콴
46-02	0x4E22	0xCEA2	U+CF80	# 쾀
46-03	0x4E23	0xCEA3	U+CF81	# 쾁
46-04	0x4E24	0xCEA4	U+D000	# 퀀
46-05	0x4E25	0xCEA5	U+CF93	# 쾓
46-06	0x4E26	0xCEA6	U+CFA1	# 쾡
46-07	0x4E27	0xCEA7	U+D019	# 퀙
46-08	0x4E28	0xCEA8	U+D01C	# 퀜
46-09	0x4E29	0xCEA9	U+D020	# 퀠
46-10	0x4E2A	0xCEAA	U+D028	# 퀨
46-11	0x4E2B	0xCEAB	U+D029	# 퀩
46-12	0x4E2C	0xCEAC	U+D0C7	# 탇
46-13	0x4E2D	0xCEAD	U+D0CA	# 탊
46-14	0x4E2E	0xCEAE	U+D0CF	# 탏
46-15	0x4E2F	0xCEAF	U+D0F9	# 탹
46-16	0x4E30	0xCEB0	U+D0FC	# 탼
46-17	0x4E31	0xCEB1	U+D10D	# 턍
46-18	0x4E32	0xCEB2	U+D137	# 턷
46-19	0x4E33	0xCEB3	U+D13B	# 턻
46-20	0x4E34	0xCEB4	U+D143	# 텃
46-21	0x4E35	0xCEB5	U+D169	# 텩
46-22	0x4E36	0xCEB6	U+D16C	# 텬
46-23	0x4E37	0xCEB7	U+D16F	# 텯
46-24	0x4E38	0xCEB8	U+D170	# 텰
46-25	0x4E39	0xCEB9	U+D178	# 텸
46-26	0x4E3A	0xCEBA	U+D179	# 텹
46-27	0x4E3B	0xCEBB	U+D17B	# 텻
46-28	0x4E3C	0xCEBC	U+D17D	# 텽
46-29	0x4E3D	0xCEBD	U+D1A7	# 톧
46-30	0x4E3E	0xCEBE	U+D1B7	# 톷
46-31	0x4E3F	0xCEBF	U+D1B9	# 톹
46-32	0x4E40	0xCEC0	U+D211	# 툑
46-33	0x4E41	0xCEC1	U+D214	# 툔
46-34	0x4E42	0xCEC2	U+D220	# 툠
46-35	0x4E43	0xCEC3	U+D223	# 툣
46-36	0x4E44	0xCEC4	U+D225	# 툥
46-37	0x4E45	0xCEC5	U+D233	# 툳
46-38	0x4E46	0xCEC6	U+D23F	# 툿
46-39	0x4E47	0xCEC7	U+D29D	# 튝
46-40	0x4E48	0xCEC8	U+D2A0	# 튠
46-41	0x4E49	0xCEC9	U+D2A4	# 튤
46-42	0x4E4A	0xCECA	U+D2B1	# 튱
46-43	0x4E4B	0xCECB	U+D2C4	# 틄
46-44	0x4E4C	0xCECC	U+D2CD	# 틍
46-45	0x4E4D	0xCECD	U+D2F7	# 틷
46-46	0x4E4E	0xCECE	U+D303	# 팃
46-47	0x4E4F	0xCECF	U+D0E3	# 탣
46-48	0x4E50	0xCED0	U+D153	# 텓
46-49	0x4E51	0xCED1	U+D15F	# 텟
46-50	0x4E52	0xCED2	U+D166	# 텦
46-51	0x4E53	0xCED3	U+D184	# 톄
46-52	0x4E54	0xCED4	U+D188	# 톈
46-53	0x4E55	0xCED5	U+D197	# 톗
46-54	0x4E56	0xCED6	U+D199	# 톙
46-55	0x4E57	0xCED7	U+D1F5	# 퇵
46-56	0x4E58	0xCED8	U+D1F8	# 퇸
46-57	0x4E59	0xCED9	U+D1FB	# 퇻
46-58	0x4E5A	0xCEDA	U+D1FC	# 퇼
46-59	0x4E5B	0xCEDB	U+D204	# 툄
46-60	0x4E5C	0xCEDC	U+D205	# 툅
46-61	0x4E5D	0xCEDD	U+D209	# 툉
46-62	0x4E5E	0xCEDE	U+D281	# 튁
46-63	0x4E5F	0xCEDF	U+D287	# 튇
46-64	0x4E60	0xCEE0	U+D293	# 튓
46-65	0x4E61	0xCEE1	U+D2D8	# 틘
46-66	0x4E62	0xCEE2	U+D2DC	# 틜
46-67	0x4E63	0xCEE3	U+D2E4	# 틤
46-68	0x4E64	0xCEE4	U+D2E5	# 틥
46-69	0x4E65	0xCEE5	U+D2E7	# 틧
46-70	0x4E66	0xCEE6	U+D1BC	# 톼
46-71	0x4E67	0xCEE7	U+D1BD	# 톽
46-72	0x4E68	0xCEE8	U+D1D1	# 퇑
46-73	0x4E69	0xCEE9	U+D24F	# 퉏
46-74	0x4E6A	0xCEEA	U+D25D	# 퉝
46-75	0x4E6B	0xCEEB	U+D1D8	# 퇘
46-76	0x4E6C	0xCEEC	U+D268	# 퉨
46-77	0x4E6D	0xCEED	U+D26B	# 퉫
46-78	0x4E6E	0xCEEE	U+D26C	# 퉬
46-79	0x4E6F	0xCEEF	U+D274	# 퉴
46-80	0x4E70	0xCEF0	U+D275	# 퉵
46-81	0x4E71	0xCEF1	U+D313	# 팓
46-82	0x4E72	0xCEF2	U+D323	# 팣
46-83	0x4E73	0xCEF3	U+D348	# 퍈
46-84	0x4E74	0xCEF4	U+D359	# 퍙
46-85	0x4E75	0xCEF5	U+D383	# 펃
46-86	0x4E76	0xCEF6	U+D38D	# 펍
46-87	0x4E77	0xCEF7	U+D38F	# 펏
46-88	0x4E78	0xCEF8	U+D395	# 펕
46-89	0x4E79	0xCEF9	U+D3B5	# 펵
46-90	0x4E7A	0xCEFA	U+D3B9	# 펹
46-91	0x4E7B	0xCEFB	U+D3BB	# 펻
46-92	0x4E7C	0xCEFC	U+D3C7	# 폇
46-93	0x4E7D	0xCEFD	U+D3F3	# 폳
46-94	0x4E7E	0xCEFE	U+D3FD	# 폽
47-01	0x4F21	0xCFA1	U+D3FF	# 폿
47-02	0x4F22	0xCFA2	U+D405	# 퐅
47-03	0x4F23	0xCFA3	U+D460	# 푠
47-04	0x4F24	0xCFA4	U+D463	# 푣
47-05	0x4F25	0xCFA5	U+D464	# 푤
47-06	0x4F26	0xCFA6	U+D46C	# 푬
47-07	0x4F27	0xCFA7	U+D46D	# 푭
47-08	0x4F28	0xCFA8	U+D46F	# 푯
47-09	0x4F29	0xCFA9	U+D47F	# 푿
47-10	0x4F2A	0xCFAA	U+D4F0	# 퓰
47-11	0x4F2B	0xCFAB	U+D4F8	# 퓸
47-12	0x4F2C	0xCFAC	U+D50B	# 픋
47-13	0x4F2D	0xCFAD	U+D510	# 픐
47-14	0x4F2E	0xCFAE	U+D517	# 픗
47-15	0x4F2F	0xCFAF	U+D519	# 픙
47-16	0x4F30	0xCFB0	U+D543	# 핃
47-17	0x4F31	0xCFB1	U+D32F	# 팯
47-18	0x4F32	0xCFB2	U+D33B	# 팻
47-19	0x4F33	0xCFB3	U+D39F	# 펟
47-20	0x4F34	0xCFB4	U+D3A8	# 펨
47-21	0x4F35	0xCFB5	U+D3A9	# 펩
47-22	0x4F36	0xCFB6	U+D3AB	# 펫
47-23	0x4F37	0xCFB7	U+D3AC	# 펬
47-24	0x4F38	0xCFB8	U+D3D4	# 폔
47-25	0x4F39	0xCFB9	U+D3D7	# 폗
47-26	0x4F3A	0xCFBA	U+D3D8	# 폘
47-27	0x4F3B	0xCFBB	U+D3E0	# 폠
47-28	0x4F3C	0xCFBC	U+D3E1	# 폡
47-29	0x4F3D	0xCFBD	U+D3E3	# 폣
47-30	0x4F3E	0xCFBE	U+D3E5	# 폥
47-31	0x4F3F	0xCFBF	U+D440	# 푀
47-32	0x4F40	0xCFC0	U+D444	# 푄
47-33	0x4F41	0xCFC1	U+D448	# 푈
47-34	0x4F42	0xCFC2	U+D450	# 푐
47-35	0x4F43	0xCFC3	U+D451	# 푑
47-36	0x4F44	0xCFC4	U+D4CC	# 퓌
47-37	0x4F45	0xCFC5	U+D4D0	# 퓐
47-38	0x4F46	0xCFC6	U+D4D4	# 퓔
47-39	0x4F47	0xCFC7	U+D4DC	# 퓜
47-40	0x4F48	0xCFC8	U+D4E1	# 퓡
47-41	0x4F49	0xCFC9	U+D520	# 픠
47-42	0x4F4A	0xCFCA	U+D524	# 픤
47-43	0x4F4B	0xCFCB	U+D528	# 픨
47-44	0x4F4C	0xCFCC	U+D533	# 픳
47-45	0x4F4D	0xCFCD	U+D408	# 퐈
47-46	0x4F4E	0xCFCE	U+D40C	# 퐌
47-47	0x4F4F	0xCFCF	U+D410	# 퐐
47-48	0x4F50	0xCFD0	U+D418	# 퐘
47-49	0x4F51	0xCFD1	U+D419	# 퐙
47-50	0x4F52	0xCFD2	U+D41D	# 퐝
47-51	0x4F53	0xCFD3	U+D494	# 풔
47-52	0x4F54	0xCFD4	U+D498	# 풘
47-53	0x4F55	0xCFD5	U+D4B0	# 풰
47-54	0x4F56	0xCFD6	U+D4B4	# 풴
47-55	0x4F57	0xCFD7	U+D4B8	# 풸
47-56	0x4F58	0xCFD8	U+D4C0	# 퓀
47-57	0x4F59	0xCFD9	U+D4C1	# 퓁
47-58	0x4F5A	0xCFDA	U+D55F	# 핟
47-59	0x4F5B	0xCFDB	U+D561	# 핡
47-60	0x4F5C	0xCFDC	U+D567	# 핧
47-61	0x4F5D	0xCFDD	U+D591	# 햑
47-62	0x4F5E	0xCFDE	U+D5CF	# 헏
47-63	0x4F5F	0xCFDF	U+D5D1	# 헑
47-64	0x4F60	0xCFE0	U+D5D7	# 헗
47-65	0x4F61	0xCFE1	U+D5E1	# 헡
47-66	0x4F62	0xCFE2	U+D5E2	# 헢
47-67	0x4F63	0xCFE3	U+D607	# 혇
47-68	0x4F64	0xCFE4	U+D63B	# 혻
47-69	0x4F65	0xCFE5	U+D63F	# 혿
47-70	0x4F66	0xCFE6	U+D645	# 홅
47-71	0x4F67	0xCFE7	U+D6A9	# 횩
47-72	0x4F68	0xCFE8	U+D6AC	# 횬
47-73	0x4F69	0xCFE9	U+D6B0	# 횰
47-74	0x4F6A	0xCFEA	U+D6B8	# 횸
47-75	0x4F6B	0xCFEB	U+D6B9	# 횹
47-76	0x4F6C	0xCFEC	U+D6CB	# 훋
47-77	0x4F6D	0xCFED	U+D6CD	# 훍
47-78	0x4F6E	0xCFEE	U+D6CE	# 훎
47-79	0x4F6F	0xCFEF	U+D6D5	# 훕
47-80	0x4F70	0xCFF0	U+D6D9	# 훙
47-81	0x4F71	0xCFF1	U+D735	# 휵
47-82	0x4F72	0xCFF2	U+D738	# 휸
47-83	0x4F73	0xCFF3	U+D745	# 흅
47-84	0x4F74	0xCFF4	U+D789	# 힉
47-85	0x4F75	0xCFF5	U+D78F	# 힏
47-86	0x4F76	0xCFF6	U+D797	# 힗
47-87	0x4F77	0xCFF7	U+D79B	# 힛
47-88	0x4F78	0xCFF8	U+D57B	# 핻
47-89	0x4F79	0xCFF9	U+D5EB	# 헫
47-90	0x4F7A	0xCFFA	U+D5FE	# 헾
47-91	0x4F7B	0xCFFB	U+D620	# 혠
47-92	0x4F7C	0xCFFC	U+D624	# 혤
47-93	0x4F7D	0xCFFD	U+D62C	# 혬
47-94	0x4F7E	0xCFFE	U+D62D	# 혭
48-01	0x5021	0xD0A1	U+D62F	# 혯
48-02	0x5022	0xD0A2	U+D631	# 혱
48-03	0x5023	0xD0A3	U+D690	# 횐
48-04	0x5024	0xD0A4	U+D693	# 횓
48-05	0x5025	0xD0A5	U+D694	# 횔
48-06	0x5026	0xD0A6	U+D69C	# 횜
48-07	0x5027	0xD0A7	U+D71F	# 휟
48-08	0x5028	0xD0A8	U+D72B	# 휫
48-09	0x5029	0xD0A9	U+D773	# 흳
48-10	0x502A	0xD0AA	U+D77F	# 흿
48-11	0x502B	0xD0AB	U+D65B	# 홛
48-12	0x502C	0xD0AC	U+D660	# 홠
48-13	0x502D	0xD0AD	U+D664	# 홤
48-14	0x502E	0xD0AE	U+D6E1	# 훡
48-15	0x502F	0xD0AF	U+D6F3	# 훳
48-16	0x5030	0xD0B0	U+D6F5	# 훵
48-17	0x5031	0xD0B1	U+D674	# 홴
48-18	0x5032	0xD0B2	U+D677	# 홷
48-19	0x5033	0xD0B3	U+D678	# 홸
48-20	0x5034	0xD0B4	U+D680	# 횀
48-21	0x5035	0xD0B5	U+D681	# 횁
48-22	0x5036	0xD0B6	U+D6FD	# 훽
48-23	0x5037	0xD0B7	U+D703	# 휃
48-24	0x5038	0xD0B8	U+D704	# 휄
48-25	0x5039	0xD0B9	U+D70C	# 휌
48-26	0x503A	0xD0BA	U+D70D	# 휍
48-27	0x503B	0xD0BB	U+D70F	# 휏
48-28	0x503C	0xD0BC	U+D710	# 휐
48-29	0x503D	0xD0BD	U+AE53	# 깓
48-30	0x503E	0xD0BE	U+AE85	# 꺅
48-31	0x503F	0xD0BF	U+AE8C	# 꺌
48-32	0x5040	0xD0C0	U+AE99	# 꺙
48-33	0x5041	0xD0C1	U+AEC2	# 껂
48-34	0x5042	0xD0C2	U+AEC3	# 껃
48-35	0x5043	0xD0C3	U+AED5	# 껕
48-36	0x5044	0xD0C4	U+AEF5	# 껵
48-37	0x5045	0xD0C5	U+AEF8	# 껸
48-38	0x5046	0xD0C6	U+AEFB	# 껻
48-39	0x5047	0xD0C7	U+AEFC	# 껼
48-40	0x5048	0xD0C8	U+AF04	# 꼄
48-41	0x5049	0xD0C9	U+AF05	# 꼅
48-42	0x504A	0xD0CA	U+AF07	# 꼇
48-43	0x504B	0xD0CB	U+AF09	# 꼉
48-44	0x504C	0xD0CC	U+AF0D	# 꼍
48-45	0x504D	0xD0CD	U+AF33	# 꼳
48-46	0x504E	0xD0CE	U+AF38	# 꼸
48-47	0x504F	0xD0CF	U+AF45	# 꽅
48-48	0x5050	0xD0D0	U+AFA0	# 꾠
48-49	0x5051	0xD0D1	U+AFA3	# 꾣
48-50	0x5052	0xD0D2	U+AFA4	# 꾤
48-51	0x5053	0xD0D3	U+AFAC	# 꾬
48-52	0x5054	0xD0D4	U+AFAD	# 꾭
48-53	0x5055	0xD0D5	U+AFBF	# 꾿
48-54	0x5056	0xD0D6	U+AFC1	# 꿁
48-55	0x5057	0xD0D7	U+B02C	# 뀬
48-56	0x5058	0xD0D8	U+B030	# 뀰
48-57	0x5059	0xD0D9	U+B038	# 뀸
48-58	0x505A	0xD0DA	U+B039	# 뀹
48-59	0x505B	0xD0DB	U+B04B	# 끋
48-60	0x505C	0xD0DC	U+B04D	# 끍
48-61	0x505D	0xD0DD	U+B05B	# 끛
48-62	0x505E	0xD0DE	U+B083	# 낃
48-63	0x505F	0xD0DF	U+B08F	# 낏
48-64	0x5060	0xD0E0	U+B095	# 낕
48-65	0x5061	0xD0E1	U+AE6F	# 깯
48-66	0x5062	0xD0E2	U+AEA0	# 꺠
48-67	0x5063	0xD0E3	U+AED9	# 껙
48-68	0x5064	0xD0E4	U+AEDF	# 껟
48-69	0x5065	0xD0E5	U+AEE9	# 껩
48-70	0x5066	0xD0E6	U+AEEB	# 껫
48-71	0x5067	0xD0E7	U+AEED	# 껭
48-72	0x5068	0xD0E8	U+AEEC	# 껬
48-73	0x5069	0xD0E9	U+AF10	# 꼐
48-74	0x506A	0xD0EA	U+AF25	# 꼥
48-75	0x506B	0xD0EB	U+AF87	# 꾇
48-76	0x506C	0xD0EC	U+AF93	# 꾓
